(at X7 Y18,at X7 Y17)
(at X7 Y19,at X7 Y17)
(at X7 Y20,at X7 Y17)
(at X7 Y21,at X7 Y21)
(at X7 Y22,at X7 Y21)
(at X7 Y23,at X7 Y21)
(at X7 Y24,at X7 Y21)
(at X8 Y1,at X8 Y1)
(at X8 Y2,at X8 Y1)
(at X8 Y3,at X8 Y1)
(at X8 Y4,at X8 Y1)
(at X8 Y5,at X8 Y5)
(at X8 Y6,at X8 Y5)
(at X8 Y7,at X8 Y5)
(at X8 Y8,at X8 Y5)
(at X8 Y9,at X8 Y9)
(at X8 Y10,at X8 Y9)
(at X8 Y11,at X8 Y9)
(at X8 Y12,at X8 Y9)
(at X8 Y13,at X8 Y13)
(at X8 Y14,at X8 Y13)
(at X8 Y15,at X8 Y13)
(at X8 Y16,at X8 Y13)
(at X8 Y17,at X8 Y17)
(at X8 Y18,at X8 Y17)
(at X8 Y19,at X8 Y17)
(at X8 Y20,at X8 Y17)
(at X8 Y21,at X8 Y21)
(at X8 Y22,at X8 Y21)
(at X8 Y23,at X8 Y21)
(at X8 Y24,at X8 Y21)
(at X9 Y1,at X9 Y1)
(at X9 Y2,at X9 Y1)
(at X9 Y3,at X9 Y1)
(at X9 Y4,at X9 Y1)
(at X9 Y5,at X9 Y5)
(at X9 Y6,at X9 Y5)
(at X9 Y7,at X9 Y5)
(at X9 Y8,at X9 Y5)
(at X9 Y9,at X9 Y9)
(at X9 Y10,at X9 Y9)
(at X9 Y11,at X9 Y9)
(at X9 Y12,at X9 Y9)
(at X9 Y13,at X9 Y13)
(at X9 Y14,at X9 Y13)
(at X9 Y15,at X9 Y13)
(at X9 Y16,at X9 Y13)
(at X9 Y17,at X9 Y17)
(at X9 Y18,at X9 Y17)
(at X9 Y19,at X9 Y17)
(at X9 Y20,at X9 Y17)
(at X9 Y21,at X9 Y21)
(at X9 Y22,at X9 Y21)
(at X9 Y23,at X9 Y21)
(at X9 Y24,at X9 Y21)
(at X10 Y1,at X10 Y1)
(at X10 Y2,at X10 Y1)
(at X10 Y3,at X10 Y1)
(at X10 Y4,at X10 Y1)
(at X10 Y5,at X10 Y5)
(at X10 Y6,at X10 Y5)
(at X10 Y7,at X10 Y5)
(at X10 Y8,at X10 Y5)
(at X10 Y9,at X10 Y9)
(at X10 Y10,at X10 Y9)
(at X10 Y11,at X10 Y9)
(at X10 Y12,at X10 Y9)
(at X10 Y13,at X10 Y13)
(at X10 Y14,at X10 Y13)
(at X10 Y15,at X10 Y13)
(at X10 Y16,at X10 Y13)
(at X10 Y17,at X10 Y17)
(at X10 Y18,at X10 Y17)
(at X10 Y19,at X10 Y17)
(at X10 Y20,at X10 Y17)
(at X10 Y21,at X10 Y21)
(at X10 Y22,at X10 Y21)
(at X10 Y23,at X10 Y21)
(at X10 Y24,at X10 Y21)
(at X11 Y1,at X11 Y1)
(at X11 Y2,at X11 Y1)
(at X11 Y3,at X11 Y1)
(at X11 Y4,at X11 Y1)
(at X11 Y5,at X11 Y5)
(at X11 Y6,at X11 Y5)
(at X11 Y7,at X11 Y5)
(at X11 Y8,at X11 Y5)
(at X11 Y9,at X11 Y9)
(at X11 Y10,at X11 Y9)
(at X11 Y11,at X11 Y9)
(at X11 Y12,at X11 Y9)
(at X11 Y13,at X11 Y13)
(at X11 Y14,at X11 Y13)
(at X11 Y15,at X11 Y13)
(at X11 Y16,at X11 Y13)
(at X11 Y17,at X11 Y17)
(at X11 Y18,at X11 Y17)
(at X11 Y19,at X11 Y17)
(at X11 Y20,at X11 Y17)
(at X11 Y21,at X11 Y21)
(at X11 Y22,at X11 Y21)
(at X11 Y23,at X11 Y21)
(at X11 Y24,at X11 Y21)
(at X12 Y1,at X12 Y1)
(at X12 Y2,at X12 Y1)
(at X12 Y3,at X12 Y1)
(at X12 Y4,at X12 Y1)
(at X12 Y5,at X12 Y5)
(at X12 Y6,at X12 Y5)
(at X12 Y7,at X12 Y5)
(at X12 Y8,at X12 Y5)
(at X12 Y9,at X12 Y9)
(at X12 Y10,at X12 Y9)
(at X12 Y11,at X12 Y9)
(at X12 Y12,at X12 Y9)
(at X12 Y13,at X12 Y13)
(at X12 Y14,at X12 Y13)
(at X12 Y15,at X12 Y13)
(at X12 Y16,at X12 Y13)
(at X12 Y17,at X12 Y17)
(at X12 Y18,at X12 Y17)
(at X12 Y19,at X12 Y17)
(at X12 Y20,at X12 Y17)
(at X12 Y21,at X12 Y21)
(at X12 Y22,at X12 Y21)
(at X12 Y23,at X12 Y21)
(at X12 Y24,at X12 Y21)
(at X13 Y1,at X13 Y1)
(at X13 Y2,at X13 Y1)
(at X13 Y3,at X13 Y1)
(at X13 Y4,at X13 Y1)
(at X13 Y5,at X13 Y5)
(at X13 Y6,at X13 Y5)
(at X13 Y7,at X13 Y5)
(at X13 Y8,at X13 Y5)
(at X13 Y9,at X13 Y9)
(at X13 Y10,at X13 Y9)
(at X13 Y11,at X13 Y9)
(at X13 Y12,at X13 Y9)
(at X13 Y13,at X13 Y13)
(at X13 Y14,at X13 Y13)
(at X13 Y15,at X13 Y13)
(at X13 Y16,at X13 Y13)
(at X13 Y17,at X13 Y17)
(at X13 Y18,at X13 Y17)
(at X13 Y19,at X13 Y17)
(at X13 Y20,at X13 Y17)
(at X13 Y21,at X13 Y21)
(at X13 Y22,at X13 Y21)
(at X13 Y23,at X13 Y21)
(at X13 Y24,at X13 Y21)
(at X14 Y1,at X14 Y1)
(at X14 Y2,at X14 Y1)
(at X14 Y3,at X14 Y1)
(at X14 Y4,at X14 Y1)
(at X14 Y5,at X14 Y5)
(at X14 Y6,at X14 Y5)
(at X14 Y7,at X14 Y5)
(at X14 Y8,at X14 Y5)
(at X14 Y9,at X14 Y9)
(at X14 Y10,at X14 Y9)
(at X14 Y11,at X14 Y9)
(at X14 Y12,at X14 Y9)
(at X14 Y13,at X14 Y13)
(at X14 Y14,at X14 Y13)
(at X14 Y15,at X14 Y13)
(at X14 Y16,at X14 Y13)
(at X14 Y17,at X14 Y17)
(at X14 Y18,at X14 Y17)
(at X14 Y19,at X14 Y17)
(at X14 Y20,at X14 Y17)
(at X14 Y21,at X14 Y21)
(at X14 Y22,at X14 Y21)
(at X14 Y23,at X14 Y21)
(at X14 Y24,at X14 Y21)
(at X15 Y1,at X15 Y1)
(at X15 Y2,at X15 Y1)
(at X15 Y3,at X15 Y1)
(at X15 Y4,at X15 Y1)
(at X15 Y5,at X15 Y5)
(at X15 Y6,at X15 Y5)
(at X15 Y7,at X15 Y5)
(at X15 Y8,at X15 Y5)
(at X15 Y9,at X15 Y9)
(at X15 Y10,at X15 Y9)
(at X15 Y11,at X15 Y9)
(at X15 Y12,at X15 Y9)
(at X15 Y13,at X15 Y13)
(at X15 Y14,at X15 Y13)
(at X15 Y15,at X15 Y13)
(at X15 Y16,at X15 Y13)
(at X15 Y17,at X15 Y17)
(at X15 Y18,at X15 Y17)
(at X15 Y19,at X15 Y17)
(at X15 Y20,at X15 Y17)
(at X15 Y21,at X15 Y21)
(at X15 Y22,at X15 Y21)
(at X15 Y23,at X15 Y21)
(at X15 Y24,at X15 Y21)
(at X16 Y1,at X16 Y1)
(at X16 Y2,at X16 Y1)
(at X16 Y3,at X16 Y1)
(at X16 Y4,at X16 Y1)
(at X16 Y5,at X16 Y5)
(at X16 Y6,at X16 Y5)
(at X16 Y7,at X16 Y5)
(at X16 Y8,at X16 Y5)
(at X16 Y9,at X16 Y9)
(at X16 Y10,at X16 Y9)
(at X16 Y11,at X16 Y9)
(at X16 Y12,at X16 Y9)
(at X16 Y13,at X16 Y13)
(at X16 Y14,at X16 Y13)
(at X16 Y15,at X16 Y13)
(at X16 Y16,at X16 Y13)
(at X16 Y17,at X16 Y17)
(at X16 Y18,at X16 Y17)
(at X16 Y19,at X16 Y17)
(at X16 Y20,at X16 Y17)
(at X16 Y21,at X16 Y21)
(at X16 Y22,at X16 Y21)
(at X16 Y23,at X16 Y21)
(at X16 Y24,at X16 Y21)
(at X17 Y1,at X17 Y1)
(at X17 Y2,at X17 Y1)
(at X17 Y3,at X17 Y1)
(at X17 Y4,at X17 Y1)
(at X17 Y5,at X17 Y5)
(at X17 Y6,at X17 Y5)
(at X17 Y7,at X17 Y5)
(at X17 Y8,at X17 Y5)
(at X17 Y9,at X17 Y9)
(at X17 Y10,at X17 Y9)
(at X17 Y11,at X17 Y9)
(at X17 Y12,at X17 Y9)
(at X17 Y13,at X17 Y13)
(at X17 Y14,at X17 Y13)
(at X17 Y15,at X17 Y13)
(at X17 Y16,at X17 Y13)
(at X17 Y17,at X17 Y17)
(at X17 Y18,at X17 Y17)
(at X17 Y19,at X17 Y17)
(at X17 Y20,at X17 Y17)
(at X17 Y21,at X17 Y21)
(at X17 Y22,at X17 Y21)
(at X17 Y23,at X17 Y21)
(at X17 Y24,at X17 Y21)
(at X18 Y1,at X18 Y1)
(at X18 Y2,at X18 Y1)
(at X18 Y3,at X18 Y1)
(at X18 Y4,at X18 Y1)
(at X18 Y5,at X18 Y5)
(at X18 Y6,at X18 Y5)
(at X18 Y7,at X18 Y5)
(at X18 Y8,at X18 Y5)
(at X18 Y9,at X18 Y9)
(at X18 Y10,at X18 Y9)
(at X18 Y11,at X18 Y9)
(at X18 Y12,at X18 Y9)
(at X18 Y13,at X18 Y13)
(at X18 Y14,at X18 Y13)
(at X18 Y15,at X18 Y13)
(at X18 Y16,at X18 Y13)
(at X18 Y17,at X18 Y17)
(at X18 Y18,at X18 Y17)
(at X18 Y19,at X18 Y17)
(at X18 Y20,at X18 Y17)
(at X18 Y21,at X18 Y21)
(at X18 Y22,at X18 Y21)
(at X18 Y23,at X18 Y21)
(at X18 Y24,at X18 Y21)
(at X19 Y1,at X19 Y1)
(at X19 Y2,at X19 Y1)
(at X19 Y3,at X19 Y1)
(at X19 Y4,at X19 Y1)
(at X19 Y5,at X19 Y5)
(at X19 Y6,at X19 Y5)
(at X19 Y7,at X19 Y5)
(at X19 Y8,at X19 Y5)
(at X19 Y9,at X19 Y9)
(at X19 Y10,at X19 Y9)
(at X19 Y11,at X19 Y9)
(at X19 Y12,at X19 Y9)
(at X19 Y13,at X19 Y13)
(at X19 Y14,at X19 Y13)
(at X19 Y15,at X19 Y13)
(at X19 Y16,at X19 Y13)
(at X19 Y17,at X19 Y17)
(at X19 Y18,at X19 Y17)
(at X19 Y19,at X19 Y17)
(at X19 Y20,at X19 Y17)
(at X19 Y21,at X19 Y21)
(at X19 Y22,at X19 Y21)
(at X19 Y23,at X19 Y21)
(at X19 Y24,at X19 Y21)
(at X20 Y1,at X20 Y1)
(at X20 Y2,at X20 Y1)
(at X20 Y3,at X20 Y1)
(at X20 Y4,at X20 Y1)
(at X20 Y5,at X20 Y5)
(at X20 Y6,at X20 Y5)
(at X20 Y7,at X20 Y5)
(at X20 Y8,at X20 Y5)
(at X20 Y9,at X20 Y9)
(at X20 Y10,at X20 Y9)
(at X20 Y11,at X20 Y9)
(at X20 Y12,at X20 Y9)
(at X20 Y13,at X20 Y13)
(at X20 Y14,at X20 Y13)
(at X20 Y15,at X20 Y13)
(at X20 Y16,at X20 Y13)
(at X20 Y17,at X20 Y17)
(at X20 Y18,at X20 Y17)
(at X20 Y19,at X20 Y17)
(at X20 Y20,at X20 Y17)
(at X20 Y21,at X20 Y21)
(at X20 Y22,at X20 Y21)
(at X20 Y23,at X20 Y21)
(at X20 Y24,at X20 Y21)
(at X21 Y1,at X21 Y1)
(at X21 Y2,at X21 Y1)
(at X21 Y3,at X21 Y1)
(at X21 Y4,at X21 Y1)
(at X21 Y5,at X21 Y5)
(at X21 Y6,at X21 Y5)
(at X21 Y7,at X21 Y5)
(at X21 Y8,at X21 Y5)
(at X21 Y9,at X21 Y9)
(at X21 Y10,at X21 Y9)
(at X21 Y11,at X21 Y9)
(at X21 Y12,at X21 Y9)
(at X21 Y13,at X21 Y13)
(at X21 Y14,at X21 Y13)
(at X21 Y15,at X21 Y13)
(at X21 Y16,at X21 Y13)
(at X21 Y17,at X21 Y17)
(at X21 Y18,at X21 Y17)
(at X21 Y19,at X21 Y17)
(at X21 Y20,at X21 Y17)
(at X21 Y21,at X21 Y21)
(at X21 Y22,at X21 Y21)
(at X21 Y23,at X21 Y21)
(at X21 Y24,at X21 Y21)
(at X22 Y1,at X22 Y1)
(at X22 Y2,at X22 Y1)
(at X22 Y3,at X22 Y1)
(at X22 Y4,at X22 Y1)
(at X22 Y5,at X22 Y5)
(at X22 Y6,at X22 Y5)
(at X22 Y7,at X22 Y5)
(at X22 Y8,at X22 Y5)
(at X22 Y9,at X22 Y9)
(at X22 Y10,at X22 Y9)
(at X22 Y11,at X22 Y9)
(at X22 Y12,at X22 Y9)
(at X22 Y13,at X22 Y13)
(at X22 Y14,at X22 Y13)
(at X22 Y15,at X22 Y13)
(at X22 Y16,at X22 Y13)
(at X22 Y17,at X22 Y17)
(at X22 Y18,at X22 Y17)
(at X22 Y19,at X22 Y17)
(at X22 Y20,at X22 Y17)
(at X22 Y21,at X22 Y21)
(at X22 Y22,at X22 Y21)
(at X22 Y23,at X22 Y21)
(at X22 Y24,at X22 Y21)
(at X23 Y1,at X23 Y1)
(at X23 Y2,at X23 Y1)
(at X23 Y3,at X23 Y1)
(at X23 Y4,at X23 Y1)
(at X23 Y5,at X23 Y5)
(at X23 Y6,at X23 Y5)
(at X23 Y7,at X23 Y5)
(at X23 Y8,at X23 Y5)
(at X23 Y9,at X23 Y9)
(at X23 Y10,at X23 Y9)
(at X23 Y11,at X23 Y9)
(at X23 Y12,at X23 Y9)
(at X23 Y13,at X23 Y13)
(at X23 Y14,at X23 Y13)
(at X23 Y15,at X23 Y13)
(at X23 Y16,at X23 Y13)
(at X23 Y17,at X23 Y17)
(at X23 Y18,at X23 Y17)
(at X23 Y19,at X23 Y17)
(at X23 Y20,at X23 Y17)
(at X23 Y21,at X23 Y21)
(at X23 Y22,at X23 Y21)
(at X23 Y23,at X23 Y21)
(at X23 Y24,at X23 Y21)
(at X24 Y1,at X24 Y1)
(at X24 Y2,at X24 Y1)
(at X24 Y3,at X24 Y1)
(at X24 Y4,at X24 Y1)
(at X24 Y5,at X24 Y5)
(at X24 Y6,at X24 Y5)
(at X24 Y7,at X24 Y5)
(at X24 Y8,at X24 Y5)
(at X24 Y9,at X24 Y9)
(at X24 Y10,at X24 Y9)
(at X24 Y11,at X24 Y9)
(at X24 Y12,at X24 Y9)
(at X24 Y13,at X24 Y13)
(at X24 Y14,at X24 Y13)
(at X24 Y15,at X24 Y13)
(at X24 Y16,at X24 Y13)
(at X24 Y17,at X24 Y17)
(at X24 Y18,at X24 Y17)
(at X24 Y19,at X24 Y17)
(at X24 Y20,at X24 Y17)
(at X24 Y21,at X24 Y21)
(at X24 Y22,at X24 Y21)
(at X24 Y23,at X24 Y21)
(at X24 Y24,at X24 Y21)
